source,target
212,315
212,355
212,417
212,425
212,537
212,682
212,851
212,909
213,308
213,348
213,357
213,384
213,401
213,403
213,459
213,524
213,526
213,585
213,744
213,774
213,806
213,828
213,899
213,939
213,999
214,308
214,399
214,409
214,755
214,802
214,806
214,930
214,995
215,263
215,792
215,947
216,218
216,366
216,373
216,491
216,492
216,510
216,553
216,612
216,729
216,835
217,277
217,309
217,618
217,782
218,345
218,439
218,521
218,706
218,823
219,339
219,424
219,521
219,531
219,532
219,542
219,653
219,803
219,964
220,261
220,272
220,316
220,497
220,787
220,798
220,929
221,294
221,546
221,563
221,634
222,225
222,328
222,348
222,396
222,543
222,548
222,614
222,747
222,937
222,995
223,264
223,304
223,415
223,691
223,733
223,941
225,274
225,410
225,467
225,510
225,530
225,673
225,799
225,835
226,260
226,327
226,483
226,745
227,808
228,259
228,435
228,551
228,726
229,388
229,779
230,269
230,291
230,373
230,391
230,610
230,840
230,982
231,240
231,454
231,519
231,605
231,811
231,831
232,303
232,835
232,977
233,590
233,687
234,825
235,447
235,557
235,635
235,668
235,989
236,399
236,452
236,541
236,567
236,805
236,895
236,953
237,288
237,765
237,838
237,878
237,978
238,457
238,504
238,599
238,643
238,691
238,808
238,859
238,883
238,981
239,324
239,325
239,422
239,424
239,487
239,498
239,530
239,549
239,568
239,659
239,745
239,755
239,948
240,478
240,487
240,588
240,601
240,605
240,626
241,302
242,342
242,391
242,424
242,715
242,725
243,257
243,354
243,472
243,544
243,575
243,743
244,385
244,405
244,408
244,426
244,596
244,719
244,911
245,427
245,468
245,625
245,833
246,266
246,272
246,324
246,421
246,510
246,522
246,530
246,556
246,596
246,608
246,609
246,647
246,680
246,719
246,766
246,806
247,318
247,621
247,913
248,262
248,286
248,404
248,461
248,493
248,501
248,620
248,896
249,379
249,413
249,553
250,654
250,904
251,286
251,414
251,475
251,511
251,554
251,576
251,597
251,656
251,757
251,785
252,296
252,305
252,342
252,354
252,418
252,445
252,472
252,495
252,511
252,521
252,569
252,878
252,962
253,276
253,667
253,809
253,850
253,885
254,341
254,360
254,425
254,563
254,729
254,949
255,782
256,406
256,890
257,327
257,599
257,622
257,766
257,773
257,807
257,867
257,965
258,270
258,639
258,882
259,381
259,392
260,668
260,678
260,712
261,268
261,308
261,356
261,387
261,565
261,969
262,339
262,371
262,388
262,437
262,496
262,635
263,279
263,363
263,564
263,715
263,811
264,438
264,622
264,793
264,804
266,430
266,958
266,978
267,270
267,319
267,465
267,616
267,704
267,727
267,790
267,792
267,984
270,370
270,460
270,554
270,796
270,929
271,296
271,345
271,362
271,443
271,533
271,547
271,633
271,664
271,679
271,685
271,817
271,829
272,303
272,304
272,837
273,718
274,354
274,494
274,645
274,783
274,814
275,317
275,373
275,680
276,381
276,429
276,456
276,764
277,517
277,676
277,784
278,313
278,327
278,343
278,402
278,410
278,536
278,664
278,813
278,908
278,966
278,974
279,293
279,307
279,478
280,478
280,555
280,640
280,641
280,753
280,827
280,914
281,382
281,386
281,581
281,692
282,453
282,511
282,757
283,429
283,587
283,675
283,730
283,935
284,308
284,311
284,384
284,879
285,351
285,623
285,658
285,741
285,792
285,878
285,918
286,305
286,412
286,426
286,485
286,690
287,294
287,430
287,432
287,492
287,655
287,940
288,326
289,569
289,935
290,847
291,302
291,663
292,429
292,685
292,761
292,762
292,861
293,355
293,605
293,686
293,701
293,741
293,763
294,297
294,342
294,383
294,791
294,969
295,361
295,667
295,861
296,307
296,338
296,367
296,585
296,978
297,546
297,950
298,390
298,451
298,630
298,893
298,903
298,912
299,322
299,326
299,539
299,560
299,646
299,842
299,973
300,753
301,416
301,464
301,486
301,499
301,593
301,618
301,726
302,328
302,855
302,935
303,415
303,665
303,731
303,770
303,910
304,615
304,998
305,533
306,384
306,675
306,816
307,506
307,871
308,365
308,535
308,541
308,666
309,733
309,773
310,351
310,391
310,411
310,635
311,927
312,642
313,359
313,567
313,987
315,366
315,750
315,793
316,921
317,427
317,474
317,612
317,849
317,860
317,929
317,979
318,467
318,627
318,841
318,930
319,639
319,762
320,854
320,918
321,340
321,445
321,452
321,713
321,773
322,444
322,692
322,868
323,864
323,869
324,523
324,574
324,577
324,579
324,703
325,349
325,714
326,364
326,395
326,782
327,354
327,403
327,416
327,502
327,580
327,767
328,369
329,409
329,578
329,759
330,411
330,444
330,871
331,728
332,445
333,385
333,428
333,454
333,484
333,513
333,703
333,746
333,952
334,371
335,489
335,841
335,845
336,438
336,601
337,417
337,595
337,671
337,734
337,741
337,942
338,405
338,542
338,745
339,356
339,623
339,751
339,880
339,897
339,951
339,988
340,527
340,529
340,875
341,396
341,415
341,423
341,577
341,644
341,707
341,726
342,398
342,507
342,513
342,649
343,426
343,475
344,348
344,438
344,487
344,663
344,783
345,812
345,869
346,357
346,563
346,765
346,805
346,937
347,459
347,486
347,494
347,539
347,566
347,726
347,789
347,983
348,374
348,381
348,449
348,452
349,377
349,461
350,429
350,590
350,729
350,753
350,784
351,368
351,525
351,730
351,842
352,492
353,446
353,566
353,673
353,687
354,400
354,909
355,397
355,412
355,587
355,809
356,363
356,416
356,445
356,501
356,512
356,984
358,437
358,447
358,578
358,596
358,600
358,803
358,941
359,514
360,481
360,636
360,824
361,698
363,495
363,608
363,634
364,406
364,414
364,424
364,462
364,501
364,552
364,888
365,789
365,954
366,450
366,701
366,758
366,922
367,374
367,770
368,740
368,841
368,866
368,912
369,695
369,770
369,925
370,424
370,648
370,817
370,937
371,415
371,626
371,627
371,702
372,406
372,426
372,480
372,495
372,849
372,921
372,944
373,395
373,590
373,727
373,763
374,379
374,516
374,564
374,604
374,692
374,736
375,499
375,808
375,891
376,440
376,512
377,581
377,606
377,682
377,887
377,986
378,720
378,785
379,469
379,538
379,720
379,751
379,828
379,865
380,461
380,823
380,866
380,960
380,967
381,427
381,731
381,783
382,655
382,947
383,689
383,705
385,547
385,602
385,604
385,967
386,534
387,693
388,458
388,570
388,593
388,946
389,656
389,836
390,466
390,584
390,708
390,750
391,400
391,988
392,658
392,990
393,395
393,509
393,670
393,754
393,976
395,508
395,656
396,523
396,603
396,860
397,491
397,613
397,718
397,910
399,495
399,528
399,744
399,886
400,485
400,490
400,676
400,725
400,869
401,457
401,500
401,828
402,526
402,741
402,796
402,892
402,949
402,952
403,440
403,484
403,622
403,843
403,913
404,522
404,547
404,604
404,631
404,829
405,500
406,925
406,952
407,417
407,582
407,754
407,968
408,460
408,848
408,931
410,474
410,653
410,728
410,889
411,506
411,534
411,548
411,715
412,501
412,576
412,801
412,885
413,683
413,990
414,442
414,507
414,702
414,743
414,762
414,787
414,913
415,567
415,781
415,789
415,995
416,918
417,470
417,617
417,713
419,441
419,511
419,513
419,535
419,676
419,786
420,566
420,628
420,842
420,875
420,903
421,628
421,662
421,868
422,774
424,450
424,485
424,684
424,710
424,711
425,546
425,652
425,719
425,757
428,480
428,491
428,657
428,668
428,980
429,522
429,970
430,499
430,679
430,811
431,582
431,817
431,834
431,893
431,917
432,448
432,458
432,520
432,540
432,571
432,572
432,702
432,747
432,772
433,739
435,509
435,652
435,853
435,875
435,967
436,460
436,778
437,511
437,598
437,654
437,909
438,536
438,602
438,987
439,515
440,449
440,502
440,651
440,960
441,461
441,610
441,637
441,699
441,740
441,778
442,462
442,592
442,891
442,983
443,601
443,685
443,697
443,889
444,455
444,939
445,467
445,558
445,619
445,752
445,755
445,961
446,519
446,694
447,540
447,552
447,814
447,997
448,480
448,567
449,614
449,862
450,763
451,453
451,637
451,756
451,819
451,828
452,628
452,856
452,910
452,938
453,766
454,611
454,629
454,831
454,896
455,873
455,921
456,723
456,806
456,884
457,577
457,732
457,743
457,937
457,975
458,733
459,565
459,620
459,624
459,753
461,759
461,877
461,940
462,539
462,629
462,874
463,569
463,580
464,840
465,605
465,678
465,846
466,533
466,556
466,560
466,791
466,804
466,819
466,821
467,573
467,721
467,794
467,895
467,927
468,597
468,636
468,868
468,924
470,588
473,675
473,852
473,890
474,568
475,514
476,655
477,508
477,567
477,589
477,677
477,907
480,818
480,991
481,678
481,724
481,734
482,535
482,682
482,891
483,630
484,757
484,915
485,570
487,540
487,580
487,599
487,651
487,847
487,924
487,946
488,720
488,870
489,538
489,553
489,640
489,652
489,744
489,988
490,703
490,705
491,505
491,545
491,686
491,725
491,753
491,804
491,940
492,579
492,662
492,781
494,856
496,603
497,591
497,600
497,723
497,856
497,858
497,874
497,941
499,537
499,616
499,674
499,830
500,529
500,535
500,619
500,672
500,683
500,738
500,862
500,945
501,795
502,578
502,626
502,651
502,698
503,669
504,668
504,877
505,517
505,581
505,798
505,918
505,968
506,843
506,883
507,633
507,876
507,938
508,557
508,681
508,759
509,618
509,942
511,579
511,583
512,788
512,878
512,892
512,928
513,694
514,539
514,689
515,827
516,540
516,612
517,786
517,989
518,721
519,555
519,859
520,814
521,919
522,876
523,627
523,644
524,664
524,681
524,735
524,747
524,778
524,781
525,559
525,709
525,837
526,660
526,718
527,661
527,880
528,615
528,626
529,854
530,683
530,761
531,970
532,665
533,584
533,721
534,884
535,608
535,654
536,550
537,543
537,749
537,834
538,561
538,572
538,677
538,738
540,898
540,938
541,695
541,851
541,980
542,582
542,903
544,735
544,747
546,723
548,717
548,883
549,736
550,588
550,642
550,697
550,822
551,711
551,819
551,822
551,879
553,704
553,947
554,741
554,813
554,832
554,969
554,990
555,568
555,640
555,996
557,560
558,676
558,737
560,645
560,708
560,732
560,799
560,807
562,681
565,662
566,621
566,669
566,836
566,889
567,768
567,769
567,777
568,631
568,681
568,722
568,898
569,721
570,755
573,976
574,710
578,647
578,868
578,899
579,905
580,740
580,912
582,700
582,732
582,739
582,744
585,851
589,683
589,757
589,900
591,756
592,658
592,681
592,727
592,775
593,599
593,833
593,912
593,922
594,967
597,886
599,797
601,885
603,661
603,873
606,682
606,701
606,745
606,911
607,978
608,621
608,669
608,670
608,722
608,838
609,732
610,634
610,708
610,940
610,957
610,963
612,872
614,720
614,984
615,927
615,944
616,937
616,948
616,992
617,679
617,773
617,874
618,831
618,864
618,906
620,783
622,633
622,687
622,798
624,760
626,628
626,785
626,943
626,965
627,641
627,964
629,774
629,795
630,779
632,865
633,991
635,802
635,887
636,664
637,838
638,667
638,865
639,925
639,966
643,655
643,672
643,749
643,790
643,953
644,688
645,791
646,660
646,826
647,712
647,777
647,998
648,856
648,915
650,801
651,742
655,699
656,696
656,760
656,973
658,916
659,845
661,701
661,749
663,700
663,871
665,922
666,667
666,886
666,888
666,897
668,676
668,694
668,986
670,827
670,962
671,957
672,760
672,942
673,770
676,791
676,883
676,884
680,788
680,928
683,735
683,870
686,711
686,845
686,931
687,901
688,803
689,947
690,997
691,727
691,781
694,943
695,717
696,714
696,952
697,714
698,780
698,923
698,999
699,823
703,970
705,750
705,771
705,848
705,858
705,946
706,875
709,899
714,974
715,789
715,925
715,982
716,759
716,976
717,902
720,914
720,956
721,763
721,812
721,891
723,828
726,738
730,977
732,746
733,845
734,835
735,930
736,894
738,898
739,953
740,869
741,950
744,864
746,979
749,944
750,769
751,954
752,795
753,823
754,877
754,985
755,815
755,974
757,974
761,810
761,900
763,817
765,850
765,880
767,865
767,919
770,813
771,880
771,917
773,812
777,872
779,849
781,825
781,833
781,962
783,836
783,985
791,824
792,859
795,915
796,811
798,826
801,917
801,926
802,965
803,913
804,966
806,963
807,814
808,822
808,925
810,812
811,834
815,830
815,994
816,830
818,821
818,863
822,894
824,959
827,912
827,964
829,987
832,996
832,999
833,853
837,986
847,889
847,902
848,896
849,936
851,955
856,982
857,916
857,998
860,970
861,901
862,873
867,889
867,963
870,955
874,879
874,915
875,880
877,955
878,903
878,920
878,923
881,989
888,894
888,920
892,964
892,998
905,926
905,969
916,972
924,926
925,982
927,939
929,992
932,934
935,975
938,984
956,971
981,991
