source,target
142,190
143,181
143,197
144,166
144,172
144,178
145,176
145,183
145,186
146,170
146,190
147,161
148,166
148,177
148,197
149,177
150,165
150,177
151,171
152,192
154,162
154,178
154,192
155,173
155,176
156,192
157,163
157,187
158,185
158,188
158,196
159,191
