source,target
749,969
749,766
749,936
749,901
750,788
751,972
751,908
752,919
752,989
752,993
752,786
752,914
752,805
752,819
752,775
752,938
752,946
752,949
752,844
752,968
752,965
752,967
752,779
752,808
752,975
752,764
752,807
752,995
752,834
752,835
752,778
752,911
752,986
752,862
752,815
752,800
752,976
752,796
752,923
752,774
752,964
754,779
754,989
755,787
756,921
757,800
757,974
758,953
758,984
759,935
760,972
760,893
761,974
761,839
761,881
762,849
764,783
766,856
767,836
769,873
770,809
772,936
774,955
774,919
778,953
778,921
780,919
782,919
782,909
783,842
786,789
787,934
787,886
787,845
790,907
790,942
791,795
791,962
791,912
794,805
795,816
797,949
798,853
798,916
800,875
800,860
801,856
801,847
804,989
806,971
806,812
806,987
806,898
810,879
811,932
811,989
811,904
812,968
813,848
813,849
813,864
814,885
814,992
815,854
819,989
820,919
821,981
822,868
823,919
823,986
824,851
828,879
829,982
829,832
831,992
831,949
832,920
836,955
837,969
837,989
840,911
841,864
845,980
848,984
849,850
851,956
852,853
852,977
853,875
856,874
857,992
859,963
859,890
863,903
863,961
863,968
864,911
865,958
869,955
871,996
873,956
877,926
878,935
881,991
881,920
882,966
888,981
889,989
894,926
895,902
896,989
897,928
900,917
904,992
904,918
911,967
911,922
915,925
916,950
919,992
919,931
919,927
923,949
926,992
930,989
934,992
935,979
942,992
943,952
944,978
949,989
952,994
952,972
953,988
956,973
956,988
966,982
973,992
975,995
987,989
